:START_ID(Author)	corresponding_author	:END_ID(Article)
Jun Zheng	No	16922
Qiong Wu 0002	Yes	16923
Jun Zheng	No	16923
Qiong Wu 0002	Yes	16924
Jun Zheng	No	16924
Qiong Wu 0002	Yes	16925
Jun Zheng	No	16925
Qiong Wu 0002	Yes	16926
Jun Zheng	No	16926
Qiong Wu 0002	Yes	16927
Jun Zheng	No	16927
Qiong Wu 0002	Yes	16928
Jun Zheng	No	16928
Qiong Wu 0002	Yes	16929
Jun Zheng	No	16929
Qiong Wu 0002	Yes	16930
Jun Zheng	No	16930
Qiong Wu 0002	Yes	16931
Jun Zheng	No	16931
Qiong Wu 0002	Yes	16932
Jun Zheng	No	16932
Qiong Wu 0002	Yes	16933
Jun Zheng	No	16933
Qiong Wu 0002	Yes	16934
Jun Zheng	No	16934
Qiong Wu 0002	Yes	16935
Jun Zheng	No	16935
Qiong Wu 0002	Yes	16936
Jun Zheng	No	16936
Qiong Wu 0002	Yes	16937
Jun Zheng	No	16937
Qiong Wu 0002	Yes	16938
Jun Zheng	No	16938
Qiong Wu 0002	Yes	16939
Jun Zheng	No	16939
Qiong Wu 0002	Yes	16940
Jun Zheng	No	16940
Qiong Wu 0002	Yes	16941
Jun Zheng	No	16941
Qiong Wu 0002	Yes	16942
Jun Zheng	No	16942
Qiong Wu 0002	Yes	16943
Jun Zheng	No	16943
Qiong Wu 0002	Yes	16944
Jun Zheng	No	16944
Qiong Wu 0002	Yes	16945
Jun Zheng	No	16945
Qiong Wu 0002	Yes	16946
Jun Zheng	No	16946
Qiong Wu 0002	Yes	16947
Jun Zheng	No	16947
Qiong Wu 0002	Yes	16948
Jun Zheng	No	16948
Qiong Wu 0002	Yes	16949
Jun Zheng	No	16949
Qiong Wu 0002	Yes	16950
Jun Zheng	No	16950
Qiong Wu 0002	Yes	16951
Jun Zheng	No	16951
Qiong Wu 0002	Yes	16952
Jun Zheng	No	16952
Qiong Wu 0002	Yes	16953
Jun Zheng	No	16953
Qiong Wu 0002	Yes	16954
Jun Zheng	No	16954
Qiong Wu 0002	Yes	16955
Jun Zheng	No	16955
Qiong Wu 0002	Yes	16956
Jun Zheng	No	16956
Qiong Wu 0002	Yes	16957
Jun Zheng	No	16957
Qiong Wu 0002	Yes	16958
Jun Zheng	No	16958
Qiong Wu 0002	Yes	16959
Jun Zheng	No	16959
Qiong Wu 0002	Yes	16960
Jun Zheng	No	16960
Qiong Wu 0002	Yes	16961
Jun Zheng	No	16961
Qiong Wu 0002	Yes	16962
Jun Zheng	No	16962
Qiong Wu 0002	Yes	16963
Jun Zheng	No	16963
Qiong Wu 0002	Yes	16964
Jun Zheng	No	16964
Qiong Wu 0002	Yes	16965
Jun Zheng	No	16965
Qiong Wu 0002	Yes	16966
Jun Zheng	No	16966
Qiong Wu 0002	Yes	16967
Jun Zheng	No	16967
Qiong Wu 0002	Yes	16968
Jun Zheng	No	16968
Qiong Wu 0002	Yes	16969
Jun Zheng	No	16969
Qiong Wu 0002	Yes	16970
Jun Zheng	No	16970
Qiong Wu 0002	Yes	16971
Jun Zheng	No	16971
Qiong Wu 0002	Yes	16972
Jun Zheng	No	16972
Qiong Wu 0002	Yes	16973
Jun Zheng	No	16973
Qiong Wu 0002	Yes	16974
Jun Zheng	No	16974
Qiong Wu 0002	Yes	16975
Jun Zheng	No	16975
Qiong Wu 0002	Yes	16976
Jun Zheng	No	16976
Qiong Wu 0002	Yes	16977
Jun Zheng	No	16977
Qiong Wu 0002	Yes	16978
Jun Zheng	No	16978
Qiong Wu 0002	Yes	16979
Jun Zheng	No	16979
Qiong Wu 0002	Yes	16980
Jun Zheng	No	16980
Qiong Wu 0002	Yes	16981
Jun Zheng	No	16981
Qiong Wu 0002	Yes	16982
Jun Zheng	No	16982
Qiong Wu 0002	Yes	16983
Jun Zheng	No	16983
Qiong Wu 0002	Yes	16984
Jun Zheng	No	16984
Qiong Wu 0002	Yes	16985
Jun Zheng	No	16985
Qiong Wu 0002	Yes	16986
Jun Zheng	No	16986
Qiong Wu 0002	Yes	16987
Jun Zheng	No	16987
Qiong Wu 0002	Yes	16988
Jun Zheng	No	16988
Qiong Wu 0002	Yes	16989
Jun Zheng	No	16989
Qiong Wu 0002	Yes	16990
Jun Zheng	No	16990
Qiong Wu 0002	Yes	16991
Jun Zheng	No	16991
Qiong Wu 0002	Yes	16992
Jun Zheng	No	16992
Qiong Wu 0002	Yes	16993
Jun Zheng	No	16993
Qiong Wu 0002	Yes	16994
Jun Zheng	No	16994
Qiong Wu 0002	Yes	16995
Jun Zheng	No	16995
Qiong Wu 0002	Yes	16996
Jun Zheng	No	16996
Qiong Wu 0002	Yes	16997
Jun Zheng	No	16997
Qiong Wu 0002	Yes	16998
Jun Zheng	No	16998
Qiong Wu 0002	Yes	16999
Jun Zheng	No	16999
Qiong Wu 0002	Yes	17000
Jun Zheng	No	17000
Qiong Wu 0002	Yes	17001
Jun Zheng	No	17001
Qiong Wu 0002	Yes	17002
Jun Zheng	No	17002
Qiong Wu 0002	Yes	17003
Jun Zheng	No	17003
Qiong Wu 0002	Yes	17004
Jun Zheng	No	17004
Qiong Wu 0002	Yes	17005
Jun Zheng	No	17005
Qiong Wu 0002	Yes	17006
Jun Zheng	No	17006
Qiong Wu 0002	Yes	17007
Jun Zheng	No	17007
Qiong Wu 0002	Yes	17008
Jun Zheng	No	17008
Qiong Wu 0002	Yes	17009
Jun Zheng	No	17009
Qiong Wu 0002	Yes	17010
Jun Zheng	No	17010
Qiong Wu 0002	Yes	17011
Jun Zheng	No	17011
Qiong Wu 0002	Yes	17012
Jun Zheng	No	17012
Qiong Wu 0002	Yes	17013
Jun Zheng	No	17013
Qiong Wu 0002	Yes	17014
Jun Zheng	No	17014
Qiong Wu 0002	Yes	17015
Jun Zheng	No	17015
Qiong Wu 0002	Yes	17016
Jun Zheng	No	17016
Qiong Wu 0002	Yes	17017
Jun Zheng	No	17017
Qiong Wu 0002	Yes	17018
Jun Zheng	No	17018
Qiong Wu 0002	Yes	17019
Jun Zheng	No	17019
Qiong Wu 0002	Yes	17020
Jun Zheng	No	17020
Qiong Wu 0002	Yes	17021
Jun Zheng	No	17021
Qiong Wu 0002	Yes	17022
Jun Zheng	No	17022
Qiong Wu 0002	Yes	17023
Jun Zheng	No	17023
Qiong Wu 0002	Yes	17024
Jun Zheng	No	17024
Qiong Wu 0002	Yes	17025
Jun Zheng	No	17025
Qiong Wu 0002	Yes	17026
Jun Zheng	No	17026
Qiong Wu 0002	Yes	17027
Jun Zheng	No	17027
Qiong Wu 0002	Yes	17028
Jun Zheng	No	17028
Qiong Wu 0002	Yes	17029
Jun Zheng	No	17029
Qiong Wu 0002	Yes	17030
Jun Zheng	No	17030
Qiong Wu 0002	Yes	17031
Jun Zheng	No	17031
Qiong Wu 0002	Yes	17032
Jun Zheng	No	17032
Qiong Wu 0002	Yes	17033
Jun Zheng	No	17033
Qiong Wu 0002	Yes	17034
Jun Zheng	No	17034
Qiong Wu 0002	Yes	17035
Jun Zheng	No	17035
Qiong Wu 0002	Yes	17036
Jun Zheng	No	17036
Qiong Wu 0002	Yes	17037
Jun Zheng	No	17037
Qiong Wu 0002	Yes	17038
Jun Zheng	No	17038
Qiong Wu 0002	Yes	17039
Jun Zheng	No	17039
Qiong Wu 0002	Yes	17040
Jun Zheng	No	17040
Qiong Wu 0002	Yes	17041
Jun Zheng	No	17041
Qiong Wu 0002	Yes	17042
Jun Zheng	No	17042
Qiong Wu 0002	Yes	17043
Jun Zheng	No	17043
Qiong Wu 0002	Yes	17044
Jun Zheng	No	17044
Qiong Wu 0002	Yes	17045
Jun Zheng	No	17045
Qiong Wu 0002	Yes	17046
Jun Zheng	No	17046
Qiong Wu 0002	Yes	17047
Jun Zheng	No	17047
Qiong Wu 0002	Yes	17048
Jun Zheng	No	17048
Qiong Wu 0002	Yes	17049
Jun Zheng	No	17049
Qiong Wu 0002	Yes	17050
Jun Zheng	No	17050
Qiong Wu 0002	Yes	17051
Jun Zheng	No	17051
Qiong Wu 0002	Yes	17052
Jun Zheng	No	17052
Qiong Wu 0002	Yes	17053
Jun Zheng	No	17053
Qiong Wu 0002	Yes	17054
Jun Zheng	No	17054
Qiong Wu 0002	Yes	17055
Jun Zheng	No	17055
Qiong Wu 0002	Yes	17056
Jun Zheng	No	17056
Qiong Wu 0002	Yes	17057
Jun Zheng	No	17057
Qiong Wu 0002	Yes	17058
Jun Zheng	No	17058
Qiong Wu 0002	Yes	17059
Jun Zheng	No	17059
Qiong Wu 0002	Yes	17060
Jun Zheng	No	17060
Qiong Wu 0002	Yes	17061
Jun Zheng	No	17061
Qiong Wu 0002	Yes	17062
Jun Zheng	No	17062
Qiong Wu 0002	Yes	17063
Jun Zheng	No	17063
Qiong Wu 0002	Yes	17064
Jun Zheng	No	17064
Qiong Wu 0002	Yes	17065
Jun Zheng	No	17065
Qiong Wu 0002	Yes	17066
Jun Zheng	No	17066
Qiong Wu 0002	Yes	17067
Jun Zheng	No	17067
Qiong Wu 0002	Yes	17068
Jun Zheng	No	17068
Qiong Wu 0002	Yes	17069
Jun Zheng	No	17069
Qiong Wu 0002	Yes	17070
Jun Zheng	No	17070
Qiong Wu 0002	Yes	17071
Jun Zheng	No	17071
Qiong Wu 0002	Yes	17072
Jun Zheng	No	17072
Qiong Wu 0002	Yes	17073
Jun Zheng	No	17073
Qiong Wu 0002	Yes	17074
Jun Zheng	No	17074
Qiong Wu 0002	Yes	17075
Jun Zheng	No	17075
Qiong Wu 0002	Yes	17076
Jun Zheng	No	17076
Qiong Wu 0002	Yes	17077
Jun Zheng	No	17077
Qiong Wu 0002	Yes	17078
Jun Zheng	No	17078
Qiong Wu 0002	Yes	17079
Jun Zheng	No	17079
Qiong Wu 0002	Yes	17080
Jun Zheng	No	17080
Qiong Wu 0002	Yes	17081
Jun Zheng	No	17081
Qiong Wu 0002	Yes	17082
Jun Zheng	No	17082
Qiong Wu 0002	Yes	17083
Jun Zheng	No	17083
Qiong Wu 0002	Yes	17084
Jun Zheng	No	17084
Qiong Wu 0002	Yes	17085
Jun Zheng	No	17085
Qiong Wu 0002	Yes	17086
Jun Zheng	No	17086
Qiong Wu 0002	Yes	17087
Jun Zheng	No	17087
Qiong Wu 0002	Yes	17088
Jun Zheng	No	17088
Qiong Wu 0002	Yes	17089
Jun Zheng	No	17089
Qiong Wu 0002	Yes	17090
Jun Zheng	No	17090
Qiong Wu 0002	Yes	17091
Jun Zheng	No	17091
Qiong Wu 0002	Yes	17092
Jun Zheng	No	17092
Qiong Wu 0002	Yes	17093
Jun Zheng	No	17093
Qiong Wu 0002	Yes	17094
Jun Zheng	No	17094
Qiong Wu 0002	Yes	17095
Jun Zheng	No	17095
Qiong Wu 0002	Yes	17096
Jun Zheng	No	17096
Qiong Wu 0002	Yes	17097
Jun Zheng	No	17097
Qiong Wu 0002	Yes	17098
Jun Zheng	No	17098
Qiong Wu 0002	Yes	17099
Jun Zheng	No	17099
Qiong Wu 0002	Yes	17100
Jun Zheng	No	17100
Qiong Wu 0002	Yes	17101
Jun Zheng	No	17101
Qiong Wu 0002	Yes	17102
Jun Zheng	No	17102
Qiong Wu 0002	Yes	17103
Jun Zheng	No	17103
Qiong Wu 0002	Yes	17104
Jun Zheng	No	17104
Qiong Wu 0002	Yes	17105
Jun Zheng	No	17105
Qiong Wu 0002	Yes	17106
Jun Zheng	No	17106
Qiong Wu 0002	Yes	17107
Jun Zheng	No	17107
Qiong Wu 0002	Yes	17108
Jun Zheng	No	17108
Qiong Wu 0002	Yes	17109
Jun Zheng	No	17109
Qiong Wu 0002	Yes	17110
Jun Zheng	No	17110
Qiong Wu 0002	Yes	17111
Jun Zheng	No	17111
Qiong Wu 0002	Yes	17112
Jun Zheng	No	17112
Qiong Wu 0002	Yes	17113
Jun Zheng	No	17113
Qiong Wu 0002	Yes	17114
Jun Zheng	No	17114
Qiong Wu 0002	Yes	17115
Jun Zheng	No	17115
Qiong Wu 0002	Yes	17116
Jun Zheng	No	17116
Qiong Wu 0002	Yes	17117
Jun Zheng	No	17117
Qiong Wu 0002	Yes	17118
Jun Zheng	No	17118
Qiong Wu 0002	Yes	17119
Jun Zheng	No	17119
Qiong Wu 0002	Yes	17120
Jun Zheng	No	17120
Qiong Wu 0002	Yes	17121
Jun Zheng	No	17121
Qiong Wu 0002	Yes	17122
Jun Zheng	No	17122
Qiong Wu 0002	Yes	17123
Jun Zheng	No	17123
Qiong Wu 0002	Yes	17124
Jun Zheng	No	17124
Qiong Wu 0002	Yes	17125
Jun Zheng	No	17125
Qiong Wu 0002	Yes	17126
Jun Zheng	No	17126
Qiong Wu 0002	Yes	17127
Jun Zheng	No	17127
Qiong Wu 0002	Yes	17128
Jun Zheng	No	17128
Qiong Wu 0002	Yes	17129
Jun Zheng	No	17129
Qiong Wu 0002	Yes	17130
Jun Zheng	No	17130
Qiong Wu 0002	Yes	17131
Jun Zheng	No	17131
Qiong Wu 0002	Yes	17132
Jun Zheng	No	17132
Qiong Wu 0002	Yes	17133
Jun Zheng	No	17133
Qiong Wu 0002	Yes	17134
Jun Zheng	No	17134
Qiong Wu 0002	Yes	17135
Jun Zheng	No	17135
Qiong Wu 0002	Yes	17136
Jun Zheng	No	17136
Qiong Wu 0002	Yes	17137
Jun Zheng	No	17137
Qiong Wu 0002	Yes	17138
Jun Zheng	No	17138
Qiong Wu 0002	Yes	17139
Jun Zheng	No	17139
Qiong Wu 0002	Yes	17140
Jun Zheng	No	17140
Qiong Wu 0002	Yes	17141
Jun Zheng	No	17141
Qiong Wu 0002	Yes	17142
Jun Zheng	No	17142
Qiong Wu 0002	Yes	17143
Jun Zheng	No	17143
Qiong Wu 0002	Yes	17144
Jun Zheng	No	17144
Qiong Wu 0002	Yes	17145
Jun Zheng	No	17145
Qiong Wu 0002	Yes	17146
Jun Zheng	No	17146
Qiong Wu 0002	Yes	17147
Jun Zheng	No	17147
Qiong Wu 0002	Yes	17148
Jun Zheng	No	17148
Qiong Wu 0002	Yes	17149
Jun Zheng	No	17149
Qiong Wu 0002	Yes	17150
Jun Zheng	No	17150
Qiong Wu 0002	Yes	17151
Jun Zheng	No	17151
Qiong Wu 0002	Yes	17152
Jun Zheng	No	17152
Qiong Wu 0002	Yes	17153
Jun Zheng	No	17153
Qiong Wu 0002	Yes	17154
Jun Zheng	No	17154
Qiong Wu 0002	Yes	17155
Jun Zheng	No	17155
Qiong Wu 0002	Yes	17156
Jun Zheng	No	17156
Qiong Wu 0002	Yes	17157
Jun Zheng	No	17157
Qiong Wu 0002	Yes	17158
Jun Zheng	No	17158
Qiong Wu 0002	Yes	17159
Jun Zheng	No	17159
Qiong Wu 0002	Yes	17160
Jun Zheng	No	17160
Qiong Wu 0002	Yes	17161
Jun Zheng	No	17161
Qiong Wu 0002	Yes	17162
Jun Zheng	No	17162
Qiong Wu 0002	Yes	17163
Jun Zheng	No	17163
Qiong Wu 0002	Yes	17164
Jun Zheng	No	17164
Qiong Wu 0002	Yes	17165
Jun Zheng	No	17165
Qiong Wu 0002	Yes	17166
Jun Zheng	No	17166
Qiong Wu 0002	Yes	17167
Jun Zheng	No	17167
Qiong Wu 0002	Yes	17168
Jun Zheng	No	17168
Qiong Wu 0002	Yes	17169
Jun Zheng	No	17169
Qiong Wu 0002	Yes	17170
Jun Zheng	No	17170
Qiong Wu 0002	Yes	17171
Jun Zheng	No	17171
Qiong Wu 0002	Yes	17172
Jun Zheng	No	17172
Qiong Wu 0002	Yes	17173
Jun Zheng	No	17173
Qiong Wu 0002	Yes	17174
Jun Zheng	No	17174
Qiong Wu 0002	Yes	17175
Jun Zheng	No	17175
Qiong Wu 0002	Yes	17176
Jun Zheng	No	17176
Qiong Wu 0002	Yes	17177
Jun Zheng	No	17177
Qiong Wu 0002	Yes	17178
Jun Zheng	No	17178
Qiong Wu 0002	Yes	17179
Jun Zheng	No	17179
Qiong Wu 0002	Yes	17180
Jun Zheng	No	17180
Qiong Wu 0002	Yes	17181
Jun Zheng	No	17181
Qiong Wu 0002	Yes	17182
Jun Zheng	No	17182
Qiong Wu 0002	Yes	17183
Jun Zheng	No	17183
Qiong Wu 0002	Yes	17184
Jun Zheng	No	17184
Qiong Wu 0002	Yes	17185
Jun Zheng	No	17185
Qiong Wu 0002	Yes	17186
Jun Zheng	No	17186
Qiong Wu 0002	Yes	17187
Jun Zheng	No	17187
Qiong Wu 0002	Yes	17188
Jun Zheng	No	17188
Qiong Wu 0002	Yes	17189
Jun Zheng	No	17189
Qiong Wu 0002	Yes	17190
Jun Zheng	No	17190
Qiong Wu 0002	Yes	17191
Jun Zheng	No	17191
Qiong Wu 0002	Yes	17192
Jun Zheng	No	17192
Qiong Wu 0002	Yes	17193
Jun Zheng	No	17193
Qiong Wu 0002	Yes	17194
Jun Zheng	No	17194
Qiong Wu 0002	Yes	17195
Jun Zheng	No	17195
Qiong Wu 0002	Yes	17196
Jun Zheng	No	17196
Qiong Wu 0002	Yes	17197
Jun Zheng	No	17197
Qiong Wu 0002	Yes	17198
Jun Zheng	No	17198
Qiong Wu 0002	Yes	17199
Jun Zheng	No	17199
Qiong Wu 0002	Yes	17200
Jun Zheng	No	17200
Qiong Wu 0002	Yes	17201
Jun Zheng	No	17201
Qiong Wu 0002	Yes	17202
Jun Zheng	No	17202
Qiong Wu 0002	Yes	17203
Jun Zheng	No	17203
Qiong Wu 0002	Yes	17204
Jun Zheng	No	17204
Qiong Wu 0002	Yes	17205
Jun Zheng	No	17205
Qiong Wu 0002	Yes	17206
Jun Zheng	No	17206
Qiong Wu 0002	Yes	17207
Jun Zheng	No	17207
Qiong Wu 0002	Yes	17208
Jun Zheng	No	17208
Qiong Wu 0002	Yes	17209
Jun Zheng	No	17209
Qiong Wu 0002	Yes	17210
Jun Zheng	No	17210
Qiong Wu 0002	Yes	17211
Jun Zheng	No	17211
Qiong Wu 0002	Yes	17212
Jun Zheng	No	17212
Qiong Wu 0002	Yes	17213
Jun Zheng	No	17213
Qiong Wu 0002	Yes	17214
Jun Zheng	No	17214
Qiong Wu 0002	Yes	17215
Jun Zheng	No	17215
Qiong Wu 0002	Yes	17216
Jun Zheng	No	17216
Qiong Wu 0002	Yes	17217
Jun Zheng	No	17217
Qiong Wu 0002	Yes	17218
Jun Zheng	No	17218
Qiong Wu 0002	Yes	17219
Jun Zheng	No	17219
Qiong Wu 0002	Yes	17220
Jun Zheng	No	17220
Qiong Wu 0002	Yes	17221
Jun Zheng	No	17221
Qiong Wu 0002	Yes	17222
Jun Zheng	No	17222
Qiong Wu 0002	Yes	17223
Jun Zheng	No	17223
Qiong Wu 0002	Yes	17224
Jun Zheng	No	17224
Qiong Wu 0002	Yes	17225
Jun Zheng	No	17225
Qiong Wu 0002	Yes	17226
Jun Zheng	No	17226
Qiong Wu 0002	Yes	17227
Jun Zheng	No	17227
Qiong Wu 0002	Yes	17228
Jun Zheng	No	17228
Qiong Wu 0002	Yes	17229
Jun Zheng	No	17229
Qiong Wu 0002	Yes	17230
Jun Zheng	No	17230
Qiong Wu 0002	Yes	17231
Jun Zheng	No	17231
Qiong Wu 0002	Yes	17232
Jun Zheng	No	17232
Qiong Wu 0002	Yes	17233
Jun Zheng	No	17233
Qiong Wu 0002	Yes	17234
Jun Zheng	No	17234
Qiong Wu 0002	Yes	17235
Jun Zheng	No	17235
Qiong Wu 0002	Yes	17236
Jun Zheng	No	17236
Qiong Wu 0002	Yes	17237
Jun Zheng	No	17237
Qiong Wu 0002	Yes	17238
Jun Zheng	No	17238
Qiong Wu 0002	Yes	17239
Jun Zheng	No	17239
Qiong Wu 0002	Yes	17240
Jun Zheng	No	17240
Qiong Wu 0002	Yes	17241
Jun Zheng	No	17241
Qiong Wu 0002	Yes	17242
Jun Zheng	No	17242
Qiong Wu 0002	Yes	17243
Jun Zheng	No	17243
Qiong Wu 0002	Yes	17244
Jun Zheng	No	17244
Qiong Wu 0002	Yes	17245
Jun Zheng	No	17245
Qiong Wu 0002	Yes	17246
Jun Zheng	No	17246
Qiong Wu 0002	Yes	17247
Jun Zheng	No	17247
Qiong Wu 0002	Yes	17248
Jun Zheng	No	17248
Qiong Wu 0002	Yes	17249
Jun Zheng	No	17249
Qiong Wu 0002	Yes	17250
Jun Zheng	No	17250
Qiong Wu 0002	Yes	17251
Jun Zheng	No	17251
Qiong Wu 0002	Yes	17252
Jun Zheng	No	17252
Qiong Wu 0002	Yes	17253
Jun Zheng	No	17253
Qiong Wu 0002	Yes	17254
Jun Zheng	No	17254
Qiong Wu 0002	Yes	17255
Jun Zheng	No	17255
Qiong Wu 0002	Yes	17256
Jun Zheng	No	17256
Qiong Wu 0002	Yes	17257
Jun Zheng	No	17257
Qiong Wu 0002	Yes	17258
Jun Zheng	No	17258
Qiong Wu 0002	Yes	17259
Jun Zheng	No	17259
Qiong Wu 0002	Yes	17260
Jun Zheng	No	17260
Qiong Wu 0002	Yes	17261
Jun Zheng	No	17261
Qiong Wu 0002	Yes	17262
Jun Zheng	No	17262
Qiong Wu 0002	Yes	17263
Jun Zheng	No	17263
Qiong Wu 0002	Yes	17264
Jun Zheng	No	17264
Qiong Wu 0002	Yes	17265
Jun Zheng	No	17265
Qiong Wu 0002	Yes	17266
Jun Zheng	No	17266
Qiong Wu 0002	Yes	17267
Jun Zheng	No	17267
Qiong Wu 0002	Yes	17268
Jun Zheng	No	17268
Qiong Wu 0002	Yes	17269
Jun Zheng	No	17269
Qiong Wu 0002	Yes	17270
Jun Zheng	No	17270
Qiong Wu 0002	Yes	17271
Jun Zheng	No	17271
Qiong Wu 0002	Yes	17272
Jun Zheng	No	17272
Qiong Wu 0002	Yes	17273
Jun Zheng	No	17273
Qiong Wu 0002	Yes	17274
Jun Zheng	No	17274
Qiong Wu 0002	Yes	17275
Jun Zheng	No	17275
Qiong Wu 0002	Yes	17276
Jun Zheng	No	17276
Qiong Wu 0002	Yes	17277
Jun Zheng	No	17277
Qiong Wu 0002	Yes	17278
Jun Zheng	No	17278
Qiong Wu 0002	Yes	17279
Jun Zheng	No	17279
Qiong Wu 0002	Yes	17280
Jun Zheng	No	17280
Qiong Wu 0002	Yes	17281
Jun Zheng	No	17281
Qiong Wu 0002	Yes	17282
Jun Zheng	No	17282
Qiong Wu 0002	Yes	17283
Jun Zheng	No	17283
Qiong Wu 0002	Yes	17284
Jun Zheng	No	17284
Qiong Wu 0002	Yes	17285
Jun Zheng	No	17285
Qiong Wu 0002	Yes	17286
Jun Zheng	No	17286
Qiong Wu 0002	Yes	17287
Jun Zheng	No	17287
Qiong Wu 0002	Yes	17288
Jun Zheng	No	17288
Qiong Wu 0002	Yes	17289
Jun Zheng	No	17289
Qiong Wu 0002	Yes	17290
Jun Zheng	No	17290
Qiong Wu 0002	Yes	17291
Jun Zheng	No	17291
Qiong Wu 0002	Yes	17292
Jun Zheng	No	17292
Qiong Wu 0002	Yes	17293
Jun Zheng	No	17293
Qiong Wu 0002	Yes	17294
Jun Zheng	No	17294
Qiong Wu 0002	Yes	17295
Jun Zheng	No	17295
Qiong Wu 0002	Yes	17296
Jun Zheng	No	17296
Qiong Wu 0002	Yes	17297
Jun Zheng	No	17297
Qiong Wu 0002	Yes	17298
Jun Zheng	No	17298
Qiong Wu 0002	Yes	17299
Jun Zheng	No	17299
Qiong Wu 0002	Yes	17300
Jun Zheng	No	17300
Qiong Wu 0002	Yes	17301
Jun Zheng	No	17301
Qiong Wu 0002	Yes	17302
Jun Zheng	No	17302
Qiong Wu 0002	Yes	17303
Jun Zheng	No	17303
Qiong Wu 0002	Yes	17304
Jun Zheng	No	17304
Qiong Wu 0002	Yes	17305
Jun Zheng	No	17305
Qiong Wu 0002	Yes	17306
Jun Zheng	No	17306
Qiong Wu 0002	Yes	17307
Jun Zheng	No	17307
Qiong Wu 0002	Yes	17308
Jun Zheng	No	17308
Qiong Wu 0002	Yes	17309
Jun Zheng	No	17309
Qiong Wu 0002	Yes	17310
Jun Zheng	No	17310
Qiong Wu 0002	Yes	17311
Jun Zheng	No	17311
Qiong Wu 0002	Yes	17312
Jun Zheng	No	17312
Qiong Wu 0002	Yes	17313
Jun Zheng	No	17313
Qiong Wu 0002	Yes	17314
Jun Zheng	No	17314
Qiong Wu 0002	Yes	17315
Jun Zheng	No	17315
Qiong Wu 0002	Yes	17316
Jun Zheng	No	17316
Qiong Wu 0002	Yes	17317
Jun Zheng	No	17317
Qiong Wu 0002	Yes	17318
Jun Zheng	No	17318
Qiong Wu 0002	Yes	17319
Jun Zheng	No	17319
Qiong Wu 0002	Yes	17320
Jun Zheng	No	17320
Qiong Wu 0002	Yes	17321
Jun Zheng	No	17321
Qiong Wu 0002	Yes	17322
Jun Zheng	No	17322
Qiong Wu 0002	Yes	17323
Jun Zheng	No	17323
Qiong Wu 0002	Yes	17324
Jun Zheng	No	17324
Qiong Wu 0002	Yes	17325
Jun Zheng	No	17325
Qiong Wu 0002	Yes	17326
Jun Zheng	No	17326
Qiong Wu 0002	Yes	17327
Jun Zheng	No	17327
Qiong Wu 0002	Yes	17328
Jun Zheng	No	17328
Qiong Wu 0002	Yes	17329
Jun Zheng	No	17329
Qiong Wu 0002	Yes	17330
Jun Zheng	No	17330
Qiong Wu 0002	Yes	17331
Jun Zheng	No	17331
Qiong Wu 0002	Yes	17332
Jun Zheng	No	17332
Qiong Wu 0002	Yes	17333
Jun Zheng	No	17333
Qiong Wu 0002	Yes	17334
Jun Zheng	No	17334
Qiong Wu 0002	Yes	17335
Jun Zheng	No	17335
Qiong Wu 0002	Yes	17336
Jun Zheng	No	17336
Qiong Wu 0002	Yes	17337
Jun Zheng	No	17337
Qiong Wu 0002	Yes	17338
Jun Zheng	No	17338
Qiong Wu 0002	Yes	17339
Jun Zheng	No	17339
Qiong Wu 0002	Yes	17340
Jun Zheng	No	17340
Qiong Wu 0002	Yes	17341
Jun Zheng	No	17341
Qiong Wu 0002	Yes	17342
Jun Zheng	No	17342
Qiong Wu 0002	Yes	17343
Jun Zheng	No	17343
Qiong Wu 0002	Yes	17344
Jun Zheng	No	17344
Qiong Wu 0002	Yes	17345
Jun Zheng	No	17345
Qiong Wu 0002	Yes	17346
Jun Zheng	No	17346
Qiong Wu 0002	Yes	17347
Jun Zheng	No	17347
Qiong Wu 0002	Yes	17348
Jun Zheng	No	17348
Qiong Wu 0002	Yes	17349
Jun Zheng	No	17349
Qiong Wu 0002	Yes	17350
Jun Zheng	No	17350
Qiong Wu 0002	Yes	17351
Jun Zheng	No	17351
Qiong Wu 0002	Yes	17352
Jun Zheng	No	17352
Qiong Wu 0002	Yes	17353
Jun Zheng	No	17353
Qiong Wu 0002	Yes	17354
Jun Zheng	No	17354
Qiong Wu 0002	Yes	17355
Jun Zheng	No	17355
Qiong Wu 0002	Yes	17356
Jun Zheng	No	17356
Qiong Wu 0002	Yes	17357
Jun Zheng	No	17357
Qiong Wu 0002	Yes	17358
Jun Zheng	No	17358
Qiong Wu 0002	Yes	17359
Jun Zheng	No	17359
Qiong Wu 0002	Yes	17360
Jun Zheng	No	17360
Qiong Wu 0002	Yes	17361
Jun Zheng	No	17361
Qiong Wu 0002	Yes	17362
Jun Zheng	No	17362
Qiong Wu 0002	Yes	17363
Jun Zheng	No	17363
Qiong Wu 0002	Yes	17364
Jun Zheng	No	17364
Qiong Wu 0002	Yes	17365
Jun Zheng	No	17365
Qiong Wu 0002	Yes	17366
Jun Zheng	No	17366
Qiong Wu 0002	Yes	17367
Jun Zheng	No	17367
Qiong Wu 0002	Yes	17368
Jun Zheng	No	17368
Qiong Wu 0002	Yes	17369
Jun Zheng	No	17369
Qiong Wu 0002	Yes	17370
Jun Zheng	No	17370
Qiong Wu 0002	Yes	17371
Jun Zheng	No	17371
Qiong Wu 0002	Yes	17372
Jun Zheng	No	17372
