:START_ID(Author)	:END_ID(Article)
Laura Benton	348
Juan Ramón Heredia-Larrubia	13272
Sujan Yenuganti	15805
Ernesto Fábregas	17461
Jia Shen	11080
Lukas Nejdl	18024
Leila Ghorbel	18685
Shengtao Song	9327
Le Zhang	11685
Siddharth Singh Chouhan	5265
Mario Marchese	2763
Nic Lupfer	6618
Srikrishna Sitaraman	1928
Anuj Malik	10254
Tanay Topac	10839
Dongyu Feng	8683
Parthipan Siva	4207
Raul Bardaji	15724
Ján Pastircák	2363
Masoumeh Karimi	10038
Tommaso Di Noia	11943
Lamia Al-Braheem	2625
Weiyi Wang	16080
Katherine Mary Webberley	7376
Yujun Li	6834
Nebojsa Romcevic	475
Morteza Karami	16055
Juan F. R. Herrera	16602
Xiao Chen 0005	18769
Cheng Qin	4650
Mandakh Oyun-Erdene	6894
Miklós Telek	1465
G. S. Meera	13457
Anisoara Paraschiv-Ionescu	4110
Zhiya Zhang	17038
Scott R. Klemmer	13605
Haoyi Xiong	11261
Jinjing Huang	4196
Chenxiao Jiu	13674
K. V. S. Aravind	6975
Minh N. Do	4095
Alessandro Zaldei	14650
Amardeep Sidhu	14675
Dushyant Mehta	2201
Biswajit Patra	10683
Jun Yu 0003	11870
Jingcheng Wang	17754
Kitsuchart Pasupa	1608
Martin Bernier	5629
Ali Daud	8636
Giovanni Russello	2649
Aamir Farooq Malik	17789
Eyal Weiss	4747
Quoc-Sang Phan	5735
Jafar Zarei	6901
Heekuck Oh	3166
Elham Cheshmikhani	8513
Xiaochuang Yao	18305
Changchun Hua	18981
Beniamino Di Martino	17241
M. P. R. Sai Kiran	14863
Leena Rani	19821
Bazila Bashir	5009
Xiangyu Sun	14869
Eduardo Villoslada	3798
Ignasi Vilajosana	6919
Lauren Deanes	10943
Kilwha Pi	3693
Denis Lalanne	11113
Yao Zhu	5954
Tho Phuoc Huynh	3948
Xingyue Duan	3165
Myung Don Kim	18385
Fatima AlZahra&apos;a Alatraktchi	1731
Pei-Yin Chao	4174
Fuqiang Gu	19320
Brian D. Condon	19850
Kenneth James Mackin	18330
Jie Hu 0013	6535
Poan Shen	5562
Iis Tussyadiah	15720
Yang Xia	12803
Sebastián Vergara	1717
Yanfei Wu	262
Christian Lucas	19887
Shuo Li 0003	8183
Guang-Jin Li	4571
Miao Gao	4908
Tanzila Saba	3602
Chengliang Liu	7115
Moshe Tur	8395
Gareth Lewis	7368
Mitchell R. LeRoy	12605
Volker Helzle	5934
Timur Saitov	19273
Hendrik Speleers	2932
Bharath Ramesh	603
Zifa Wang	4094
Tianliang Lin	17831
Yousef Kilani	5546
Chiew Loon Goh	2305
Ryan Sochol	19792
Biao Wang	5959
Estefanía Crespo-Bardera	13018
Tae H. Lee	17639
Jong-hwa Park	8933
Fen Jiang	11868
Víctor Ayala-Ramírez	10075
Wei Liang 0002	17298
Qingji Zheng	19807
Zhi-Jing Wang	11662
Liping Gao	10139
Haochen Hua	11725
Giulia Boato	4806
Joong-hee Han	10988
Marian P. Kazmierkowski	11252
Wei Feng 0003	8240
Nasro Min-Allah	11706
Rongfen Gong	13594
Zhisheng Lv	3825
Ye Wang	15117
Piotr Nowakowski	19378
Ivo Ihrke	15776
Quanxin Zhu	2822
Bijan Shirinzadeh	8758
Salimur Choudhury	10654
Masahiro Kawakita	13752
Vedat Coskun	4849
Valeria Becker	5898
Fan Xia	19868
Antti Tölli	13979
Xibo Yuan	4111
Valerio Guarnieri	16162
Samia Nefti-Meziani	17761
Mohsin Raza Jafri	19483
Jun Wang	365
Stefano Paoloni	10747
Johanna M. Gostner	9871
Jincheng Dai	13484
Su Yang	16322
Md. Ziaur Rahman Khan	16422
Paolo Prosposito	11024
Yansha Deng	18391
Nuno Correia 0001	5927
Hongyan Cui	39
Ruijin Liao	5589
Marie Bech Andersen	18199
Antonia Grbic	9261
Nengcheng Chen	10992
Xin Chen	13090
Zhipeng Jiang	4542
Yiyang Li	14069
William Lovegreen	3641
Zhiqiang Zheng	11508
Ruggiero Quarto	15757
Wei Hou	16474
Xiaowei Fu	1061
Jose M. Rico-Saavedra	3189
Qiong Wu	15429
Kyle Johnsen	18272
Codi J. Burley	6368
Javier Soria	404
Kwangsoo Kim	4173
Zhiwei Chu	19618
Yedige Tlegenov	8021
E. Rolland	15219
Abhishek Bhrushundi	3044
Paulo Iscold	5276
Pietro Fezzardi	793
Yongmin Zhang	16463
Sijing Liu	12049
Qun Hao	859
Daniel Harley	13084
Matti J. Peltola	2555
Szymon Gladysz	4896
Hikmat Ullah Khan	2994
Bassem Besbes	11369
Juan C. J. Fernandez	380
Ali A. Amer	4352
Piotr Gamorski	871
Bonan An	13838
Camilla Hollanti	11558
Martin Petrun	9262
Patrick Gebhard	6426
Shuo Lin	1197
Partha Modak	12043
Jie Deng	394
Ding Liu	2611
Tamer A. Mesallam	3295
Imtiaz A. Taj	8620
Dongxi Liu	3071
Zhaowei Chen	4809
Yeseong Kim	6000
Brian P. Eddy	9456
Rodrigo César Pedrosa Silva	9889
Suman Ghosh	9531
Chien-Chun Cheng	10387
Jinlong Yang	15733
Shanshan Luo	6169
Gabriel Taubin	9693
Nate Landes	11298
Bao-feng Lu	198
Fangpu He	3728
Maciej Szudarek	17915
Niclas Kath	13644
Muhammad A. Alam	13948
L. Xu	14538
Petros Nicopolitidis	16140
Arik Ragowsky	17701
Gerhard Wunder	13039
Antonio de la Oliva	339
Zhe-Peng Deng	11285
Horace P. Yuen	19354
Muhammad Najam-ul-Islam	15689
Dan Szafir	12887
Yue Wang 0020	18129
Tinish Bhattacharya	2548
Jorden Lee	15437
Jinpeng Lang	4459
Jeremy Ellman	10156
Gregory P. Forlenza	12725
Jonghun Park	16862
Ju-Yeong Jung	6383
Naomichi Fukushima	12914
Pattie Maes	4079
Joseph A. Issa	13709
Yuanyuan Li	2997
Haomin Liu	15579
Henrik Bröcher	2204
Yanggon Kim	8130
Gustavo López	16207
Wenyu Xu	14585
Lauren Switzer	7931
Soon-Woo Cho	5283
Hongliang Ren 0001	11317
Ze Liu	13653
Shucai Li	775
Fanzhi Meng	14471
Ziqiang Lang	12080
Liang Cheng Tu	17292
Tomasz Mydlowski	13693
Randy Paffenroth	4592
Jin-Ling Lin	6899
Edward Andrukaniec	235
Soheil Samii	19151
Ahmed Elhayek	15026
Hyeon-Ho Kim	8002
Mounir Mohammedi Merah	15150
Yingjie He	1734
Angelo Quattrini	7967
Nancy Kelley-Loughnane	5849
Yaohua Yi	1682
Qiang Xiao 0003	1766
Xiaoye Zhou	5919
Ren-Shin Cheng	14348
Andre Antunes	15642
Dao-feng Liu	9078
Keyan Wang	17063
Kosuke Ozera	19754
Amy Carr-Bottomley	17797
Haochen Zhu	15803
P. Ubaidulla	10833
Yun-Ting Wang	7700
Gan Zhang	2256
Heejin Lee	6304
Yerraguntla Shasi Kumar	1242
Farhad Aghili	5109
Mohammad Mehdi Rashidi	4155
Antonio A. F. Loureiro	4981
Xiangchen Qian	7523
Kaveh Khoshkhah	10363
Johannes A. Buchmann	1894
Gerard Pons-Moll	11031
Thomas Uhrmann	14395
Run Wang	13886
Yan Kou	17470
Paul Grace	19283
Zhenyu Zhang	10481
Christopher Edwards	19363
Rosendo Pena-Eguiluz	2011
Sascha Frühholz	16954
Wu-Sheng Lu	1458
Stig Munk-Nielsen	11442
Shengbao Wang	19892
Guozhen Tan	12037
Xiuqiang Gong	2230
David S. Lopez	14030
Rafael Bidarra	2586
Andrew Cameron	12035
Babak Ziaie	9114
Kai Han	10444
Xinqian Xie	1258
Heinz-Wilhelm Dehne	11417
Furong Li	14504
Daoheng Sun	14427
Hameed Abdul-Rashid	14798
Yanming Liu	15401
Geir Millstein	19920
Odd Erik Gundersen	7122
Hao Hu	4943
Stefania Bonafoni	7169
Rajendra Prasad Lal	13193
Min Hyoung Cho	7913
Shuguang Wang	2645
Hanchen Xiong	14122
Andrew Stranieri	10908
Luz Santamaria-Granados	17031
Yujie Li	11849
Philippe-Alexandre Labbe	5770
Jun-Pyo Hong	7345
Jianjun Zhao	19504
Marko D. Petkovic	17166
Daiki Sawai	13194
Jaroslaw Smyla	1153
Denis Spelic	16255
Zhongyun Hua	8675
Tim Weyrich	12795
Armin Bijanzad	1623
Raynor Vliegendhart	12621
Alessandro Danisi	12942
Sha Zhang	17885
Vincent Fiori	18056
Rita Biltes	4765
Ljiljana Cvetkovic	17639
Jin Hong	19163
Ron Slossberg	17126
John Wawrzynek	3982
Mathilde Muller	2837
Scott M. Gilliland	17320
Chaofan Chen	13820
Ji-Ping Xu	4833
Anders Eivind Braten	6997
Sjoerd van den Dries	11792
Jhen-Kai Liao	10486
Xin Luo	4248
Kenji Sugawara	12544
Wesam Rohouma	9771
Elshiekh K. Mohammedsaeed	4012
Dongki Min	3617
Liyan Zhu	15369
Suhel Sajjan Magdum	10967
Dolores Barrios Rolanía	14935
Chung-Jae Lee	16841
Yaoyao Zhang	5524
Weihong Wang	9979
Marian P. Kazmierkowski	7060
Frank Steinicke	15466
Petr Skládal	17635
Shuai Li 0002	11262
Robert D. Morris	3656
Michael Schlichtig	115
Dariusz Kania	15438
Zhibo Wang	10527
William Steptoe	6512
Ji-Yong Bae	16804
Yongquan Yang	1743
Qasim Ali 0002	12448
Miguel A. Prada-Delgado	15011
Xiao Gu	19718
Muhammad Asim	10638
Tao Hou	5398
Wakiyama Satoru	19679
Guangxin Zhang	14018
Darren W. Branch	14648
Md. Samiul H. Sunny	12585
Daisuke Murakami	5568
Pascal Knierim	12223
Apu Kumar Saha	16562
Jiyuan Chen	8013
Frank Meyer	16709
Ender Ayanoglu	12971
Paolo De Natale	1573
Gorav Jindal	5956
Dorota S. Temple	15027
R. Pérez Álvarez	16217
Matthew Partridge	14066
Juan Iglesias-Miguel	1101
Weiping Bu	3604
Yusie Rizal	5125
Kurt Tutschku	16447
Bart Lannoo	9708
Michele Biondi	2233
Alexey Varezhnikov	9715
Chang-Ho Chung	19208
Mohammad A. Masadeh	14376
Toshiya Kaihara	1933
Michelle Westerlaken	9648
Chiara Corbari	4510
Alexander M. Bronstein	6220
Aysegül Erençin	10929
Stelios Andreadis	12030
Dayoung Lee	13471
Shuai Cao	2971
Duc Truong Pham	4719
Morteza Aghaei	12759
Luigi Alfredo Grieco	14577
Lu Lou	16426
Jinbae Lee	16322
Richard Obermeier	7315
Stefano Pelli	13098
Shuanghui Zhang	1628
Rasool M. Imran	13664
Nur Al Hasan Haldar	10451
Elizabeth Gerber	12349
Carolina Salto	2296
Jian He	19116
Shuangnian Hu	2676
Ing-Jr Ding	19778
Diogo Simões	10663
Xabiel G. Pañeda	5684
Haoyi Que	8423
Khulood Hussein	16543
Hongming Zhu	12619
Ingo Sasgen	4437
Roland Jacob	3074
Michel Gerboles	14779
Zhongliang Deng	17458
Jianxiang Cao	17194
Xianyue Kong	7326
Lili Dong	9427
Chu Kiong Loo	17123
Simone Corbellini	19587
Xianping Chen	13104
Kotte Vijith Varma	14551
Hua Zhou	7681
Ernane Antônio Alves Coelho	17605
Karen Avila	3371
Payam M. Barnaghi	1646
Amy Carr-Bottomley	17930
Lan Bai	10370
Kwangsoo Kim	1074
Qingtian Zeng	17756
Vaibhav A. Vaidya	11729
Sarah North	18
Douglas Camponogara	16889
Zhizhong Li	14500
S. M. Muyeen	282
Lo-An Chen	15563
Xiao Chen 0003	13685
Do-Hyung Park	1985
Motohiro Suzuki	7889
Prahladh Harsha	1411
Joseph Tassone	8827
Afshin Izadian	5456
Xite Wang	7861
Raimir Holanda Filho	8946
Ervin Sejdic	12976
Weifeng Liu 0001	2394
Sai Taoka	17236
Chul Kim	6161
Jack D. Bush	9333
Garima Aggarwal	10282
Ala Hamarsheh	12272
Tarig Faisal	8111
Matthieu Sozeau	15033
Bingqing Shen	1596
Lei Zhao 0001	14496
Sunirmal Khatua	17615
Taochang Li	5208
Koen Damen	9053
Zhiping Lin	2543
Shoab Ahmed Khan	9337
Kawtar Zerhouni	18389
Waseem Ghassan Tahseen Shadid	8760
Robert Olbrycht	18997
Bin Dai	9177
Satoshi Fujita	1017
Agnieszka Szyplowska	15615
Niraj Rana	9910
Miguel Rodríguez-Pérez	15627
Jonas Scheer	19800
Ruiliang He	16379
José J. Sánchez-Mondragón	12059
Wenkang Huang	5174
Yanshen Hu	9518
Siva Sivaraya	10594
Luis Miguel Contreras Murillo	8548
Xin Chen 0025	6485
Jito Vanualailai	12868
Binbin Yu	15870
Samer Riachy	14904
Wenfeng Ma	9115
Jicheng Zhang	6715
Giancarlo Righini	12207
Mitsumasa Koyanagi	4805
Youness Arjoune	12270
Hiroaki Fukushima	13070
Quoc-Hoan Tran	15085
Adam Szolna	17136
Kwang-Seong Choi	8701
Yikun Gu	5320
Juan Pedro Cano	8334
Yasser Abdel-Rady I. Mohamed	4517
Chenxia Li	9077
Hsiangkuo Yuan	10420
Angelo Tani	16466
V. S. S. Yadavalli	9326
S. Dutta	11073
Amir Rubin	17316
Miguel-Angel Sanchez-Soriano	3531
Haiyang Yu	9857
Md Sarwar M. Haque	9017
Hari Krishna Boddapati	18834
Kellen Garrison Cresswell	4095
Limin Luo	19281
Xuning Shao	7457
Weichao Qiu	5987
Ali Arshad Nasir	14098
Steven B. Heymsfield	3232
Oscar Tomico	3700
Julius Hannink	16398
Weiliang Jin	4499
Xin-Ping Guan	6817
Jiaqing Chang	6221
Xuechen Zhao	14204
Anusha I. Withana	15303
Kerstin Schill	17063
Dabin Zheng	9067
Maryam Amiri	363
Michal Grega	6669
Takeshi Ishitsuka	15049
Cai Dai	14777
Martin Stroner	3208
Debasish Ghose	19226
Hao-Tien Daniel Lee	5811
Mohamed Machmoum	4530
Xu Guo	1384
Paul D. Walker	18260
Asghar Qadir	6430
Moses Adeagbo	9847
Yongjun Li	8869
P. Balasubramanian	7372
Xiao-Ping Chen	17505
Chieh-Li Chen	13886
Yasin Nazzar	11189
Dariusz Grabowski	4920
Koji Eguchi	9359
Mohammad Raihan Mahmud	3315
Stuart Nicol	19530
Kimihiro Susumu	7123
Dario Cazzoli	1122
Hongyang Chen	18508
Shaowu Zhou	2799
Hongwei Jiao	867
Michal Falkowski	15510
Korbinian Schechner	6904
Debasis Das	8097
Magdalena Ekwinska	9694
Rakesh Kumar Sinha	15551
Abdel Aitouche	3766
Estefanía Crespo-Bardera	17020
Lihua Liu	2312
Xingwei Wang	6852
Teresa E. Alarcón	16861
Luigi de Luca	12770
Jiri Misurec	13540
Antoine Morel	2662
Pedro Lopes 0002	8719
Nghia Trong Dinh	10171
Marco Consales	16580
Pinjia Zhang	1324
Lu Wang 0005	14374
Majad Ashraf	16819
Kuosheng Jiang	2867
Robert Schober	18334
Katherine Mary Webberley	18779
Florian Huber	15592
Raquel Fernández	9489
Juan J. Nieto	15701
Stefanie Kuenzel	6687
Mohamed Mohamed 0001	15483
Laurent Dussopt	6267
John R. Mercer	2309
Zehong Cao	8695
Shuyang Ding	5899
Alberto Falzone	8222
Kun Gao	10055
De-feng Gu	12709
Venkat Nag Someswar Rao Jakka	14386
Hayeong Shim	17396
Arun Tomy	4711
Namik Yilmaz	9132
Manhee Lee	11488
Hong He	11556
Carles Araguz	14435
Enrico Emanuele	16450
Osama Alsaryrah	8790
Zhe Chen	17805
Gerhard Rigoll	2736
Chongwen Zhao	2718
Shaowu Pan	15918
Yuanyuan Cheng	4587
Andrei Vorobiev	4887
Hideki Yoshii	9408
Shu-ping Yeh	14047
Jaber A. Abu-Qahouq	9429
Yimao Cai	15357
Olayinka Adeleye	17267
Francesco Guido	17704
Hyun-Taek Choi	14354
Sruthi P. Usha	3837
Hua Zhang 0022	15405
Hirotaka Ujikawa	61
Anders P. Åstrand	13454
Mahmoud A. A. Ibrahim	23
Laura Fiorini 0001	16470
Vijay P. Singh	18505
Hendrik Schuff	19438
David Ortiz	14326
David Ortiz	1081
Juan Manuel Gutiérrez-Salgado	5076
Johannes A. Buchmann	2619
Jiefei Ding	4743
Chushan Li	6544
Taufik Abrão	9543
Jim Wagner	8106
Marten Pijl	11597
Justin Marshall	10397
Noriaki Arima	4770
Kevin F. Goddard	4135
Gülüstü Salur	7338
Jaime Castello-Moreno	352
Pengfeng Lin	11562
Fei Ma	14936
Katsuya Fujii	13654
Alexander Preuhs	63
Rizwana Ahmad	1312
Heung-Geun Kim	6163
Eun-Sung Jung	13972
Xiaohe Wang	291
Shouliang Han	1463
King-Ip Lin	11527
Amer Al-Rahayfeh	12895
Xiangdong Gao	12787
Rocío L. Espinosa	854
Zeng Lin	3722
Ralf Möller 0002	7535
Seon-Tae Kim	16302
Yuriy V. Shamardin	8789
Giuliano Langella	17111
Jaegyu Jang	6527
Jack Shen-Kuen Chang	2032
Divya Chitimalla	13967
Klaus H. Maier-Hein	10676
Eduardo Paluzo-Hidalgo	8947
Chakavak Esmaeili	19938
Ilias Kyriazakis	464
Paolo Francesco Ambrico	18950
Matthew Ooi	18714
Ruei-Hau Hsu	3356
Maneet Singh	18561
Ricardo I. Fuentes	11485
Hua Kuang	16421
Salwani Abdullah	7585
Shelly Sachdeva	11289
Kun Wang 0005	9253
Carlos Sánchez-Azqueta	263
Graham W. Taylor	11649
Maria Chiara Liguori	13637
Guigen Nie	16843
Yunxiang Xie	18579
A. V. Chertok	351
Rodney Petrus Balandong	1049
Ioannis Caragiannis	2090
Haocheng Li	12901
Gennaro Bellizzi	14372
Aixia Han	9677
N. Sadat Shami	14365
Tinghai Cheng	3692
Ana Lucia Pinto	7763
Chunting Chris Mi	2654
Shreyas Verma	11650
Walter Unger	17759
Hideaki Sakai	19777
Yue-Nan Li	10799
Christoph Förste	17374
Patrycja Boguta	7374
Maksym Figat	13409
Yuka Ito	18396
Xiaolong Liu 0003	18709
Joonsang Baek	18954
Fu Xiao	14866
Jochem Lugtenburg	12787
Julian Rauchberger	5808
Ryo Muro	18472
Jingxin Zhang	9795
Stefan Manegold	215
Harald Paganetti	7277
Dario J. Villarreal	3120
Gopi Vinod Avvari	10262
Da Sun	10899
Daihee Park	10354
Martin Berggren	1800
Hantao Li	14062
Haoxi Cong	11831
Alexandra Mihaita Mocanu	19792
Dionisio Andujar	6419
Dinesh Pamunuwa	8482
Italo Epicoco	4496
Erik Cuevas	7393
Jörg Raisch	11208
Paul Varkey	12608
Shai Halevi	19528
Tarek Menouer	12687
Mubarak Alrashoud	8140
Nikhil Bhalla	8444
Neha Pimpalkar	16978
Lucian Nicolae Tutelea	12936
Sooyeon Kim	1701
Said Hamdioui	16584
Jeen-Shing Wang	11325
Baptiste Magnier	6311
Chia-Yin Liu	11172
Marcin Koba	12738
Nicholas D. Potter	4746
Marc Hassenzahl	18523
Pan Chu	10663
Howard Chivers	14362
Michelle Marrero-García	1720
Céline Chevalier	8189
R. Pérez Álvarez	18619
Simone Fischer-Hübner	18782
Xiao Long Chen	17235
Qin Hu	9762
Limin Tong	15212
Giovanni Tinè	9442
Xianglin Huang	1432
Zafar J. Khan	6524
Ratthaprom Promkam	11246
Damien Patrick Williams	17153
Yonghong Zhou	4890
Oscar Núñez	6084
Jorge Hernandez-Ambato	2355
Can Wang	2020
Xiaoge Cao	9893
Jin-Yuan Wang	2568
Anqi Chen	11006
Ana Lucila Sandoval Orozco	8991
Radu-Daniel Vatavu	4470
Yongguang Bao	13372
Miao He	8154
Chang Wen Chen	10285
Chang An	10117
Layuan Li	9625
Dejan Seatovic	14129
Xianchen Bai	4983
Nenad S. Jovicic	542
Shen Wang	2561
Pulak Chowdhury	11304
Zurina Mohd Hanapi	16338
Jarong Chou	2808
Manuel Lamich	18306
Quang-Trung Truong	184
Shihao Wu	6280
Takuya Sakamoto	8257
Anuj Agrawal	15209
Christopher J. Crabtree	3943
Ya Gao 0002	14333
Li-Minn Ang	15520
Chongxing Zhang	14566
Kuniaki Uehara	9085
Yazan Aljeroudi	12610
Omar Farrok	2527
Florian Wendland	16590
Xiaohua Shi	9940
Alberto Vallan	4962
Rokia Missaoui	9582
Pierre-Loic Maisonneuve	12078
Farzaneh Karegar	554
Carlos M. D. Viegas	8906
Mark Rivis	7938
Thorsten Thormählen	17514
Carlo Sansone	13488
Maria Cabello	516
Yaqiong Wang	12274
Ciro Gioia	14799
Florian Bernard	16042
Christos Masouros	439
Juan Liu	13820
Alexis Bazin	9216
Lilin Fan	16913
Fei Hang	402
Osman Kukrer	18531
Peter I. Corke	16632
Arfana Begum Mallah	954
Alonso Cubillos	18680
Javed Iqbal	19755
Hyesoon Kim	1603
Nur Ellyza Abd Rahman	3046
Julian W. Gardner	14401
Thanh Nam Pham	13557
Yanhui Guo	1391
Dorian Popa	2198
Marcos Tavares	11171
Ignacio X. Domínguez	12907
Andrew R. Mount	7995
Quanying Sun	2410
Amir Masoud Bozorgi	15698
Amin Hajizadeh	17410
Sanjay Kumar Madria	13024
Changfu Zou	8184
Kevin Ponto	15485
Xiaowei Cui	9059
Yoshitaka Torii	13330
Jianqiu Mu	3340
Zachary Fitz-Walter	5245
Rumpa Dasgupta	18286
Ajay Kapoor	2509
Hugo Águas	84
Florent Langenfeld	1915
Vaishnav Srinivas	4455
Erik Vee	6099
Ivan Felis	611
Bomi Choi	10925
Massimo Condoluci	2212
Byron Boots	1163
Hennry Mauricio Pilco	13929
Byeong Kang	14407
Xin-He Miao	11362
Dragana Bajovic	17882
Junhong Zhao	11046
He Guo	15873
Scott Cohen	11191
Brian Cronquist	5030
Maurizio Valle	6174
Ignacio R. Matías	17852
Xiangxing Bu	4621
Rucha Kulkarni	6564
Zoltán Attila Godó	1986
Vane-Ing Tian	18201
Jianqiang Nie	3455
Wen-Ping Chen	9634
Zeyuan Xu	16540
Weiping Bu	2907
Syed Asad Raza Kazmi	8445
Ely A. T. Dirani	13215
Kazushige Toriyama	11741
Yue Mi	11676
César Y. Kiyono	2203
Heliang Yuan	13864
Jeff Baenke	9267
Han-Pang Huang	15805
Guido Tosello	9628
Xiaomeng Chai	7087
Oladimeji Ibrahim	17603
Jiafeng Zhou	3963
Seunggyun Ha	340
Nestor E. de Oliveira	3458
Ana-Suncana Smith	1433
Mohammad Hammoudeh	5364
Rongqiang Jiang	9155
Harry Bulstrode	1805
James Dokyoon Kim	16761
Hyunsurk Ryu	6486
Zhaoyu Gu	16481
Preechakorn Torruangwatthana	7131
Mircea Ivan	8582
Carlos M. Mateo	4042
Bhargav Voleti	7562
Mohamed Trabelsi	5475
Sarah Wiseman	9530
Zhile Yang	13913
Jinna Li	15396
Alberto Rivas	2305
Sepehr Semsar	7347
David Cochard	4497
Wesley J. Moses	17179
Tae-Sung Jung	14778
Raimund Dachselt	14550
Xiaoyi Guo	19027
Kasper Claes	19827
Jacob Thorson	3741
Joaquín Vaquero Lopez	15738
Sujan Yenuganti	3917
Baohua Teng	10634
Zhijian Wang	18076
Dongsong Zhang	916
Rubén Fuentes-Fernández	6037
Lorenzo Gildo-Ortiz	318
Chadi M. Assi	15038
Elisabetta Primiceri	13328
Shiho Hirayama	7199
Itaru Kuramoro	16678
Tomokazu Takahashi	18138
Randy Widialaksono	684
Claudio A. Delrieux	11430
Jefferson Doolan Fernandes	1106
Selcuk Bassoy	10051
Yoshito Mekada	15015
Yubo Kou	17929
Wencheng Tang	1910
Andreas Austeng	18020
Raluca Elena Ginghina	12696
Euzeli Cipriano dos Santos	15686
Liudong Xing	8680
Mohammad Khenar	16314
Yingcai Bi	19430
Congcong Li	8233
Yun Le	9573
Chan-Byoung Chae	11982
Yuan Ding	4295
Ricardo Badia-Melis	12867
Ibrahim Ahmed 0002	19342
Michael W. Towsey	19795
Hao Qian	15321
Nelson Zagalo	6658
Martin Baca	4695
Liuzheng Ma	10488
Chih-Lin I	15316
Wei-Chung Chen	13085
Pavleen Kaur	18443
Arturo Basaure	19553
Grzegorz Lagód	13163
Yun Zhang 0003	8512
Ricardo Almeida	759
Cheng-Kai Kuei	11404
Qian Jiang	15134
Xuezhi Yang	17549
Anas Sakout	12814
Takaaki Kojima	17575
Haoqian Huang	18907
Janosch Fuchs	9120
Jason Blankenship	1424
Xiaoli Sun	15234
Karsten Sohr	13555
Madhav Kumar	5501
Lauren Celenza	10471
Shiliang Fang	292
Rameez Ahmed	8603
Khaled Nabil Salama	4901
Abdullah M. Iliyasu	4364
Qingxin Shi	11363
Yafei Xing	19281
Boqian Sun	691
Ning Sun 0003	14790
Muhammad A. Alam	19298
Jiawei Zhao	7780
Shengyao Jia	10178
Ioannis P. Chochliouros	8984
Domenico Caputo	11809
Vineeta Dubey	15809
Mino Kim	18654
Li Sheng 0002	7289
Luxing Zhao	6838
Lei Dong	11850
Dheena D. Moongilan	14997
Leila Musavian	11789
Shouliang Qi	4898
Zhiquan Song	1054
Redwan Alqasemi	2454
Bram Bex	13271
Maurizio Maisto	459
Jixiang Dai	6977
Marc Moonen	10146
Francesca Frasca	14740
Run Jiang	16194
Xiuqing Yang	16902
Zhenwang Li	8059
Chao Zuo	9259
Zhongtian Chen	18784
Santi Caballé	18087
Ibrahim M. Baggili	4842
Roope Raisamo	8496
Kyota Aikawa	836
Gisela Anton	6465
Hazem Hadla	14469
Lizhen Deng	462
Levy Ely de Lacerda de Oliveira	2543
Alex Bartella	4366
Kevin Winoto	14411
Ekaterina Sysoeva	91
Guiping Xiao	2350
Florian Nentwich	11521
R. K. N. Sai Krishna	4096
Naotaka Nishimura	3275
Joan Masip	9515
Thomas Valerrian Pasca S	12379
Vicente A. Mut	11270
Xiaomei Liu	5754
Thomas I. Strasser	8502
Qiyang Zhao	10855
Aleksandar Radu	6619
Alexandra Pomares Quimbaya	17662
Daoxiong Gong	329
Susanne Demba	9409
Dag Nyholm	14358
Lei Tian	8422
Yongwan Kim	9983
Umer Amir Khan	14757
Seyed Farokh Atashzar	9558
Serge Cosnier	4605
Dehu Meng	19937
Nélia Alberto	14852
Camille Rouillard	3001
Zhanyu Ma	13262
José Antonio Hidalgo López	13802
Oana Geman	725
Anne-Sophie Poulin-Girard	6950
Pierre-Yves Richard	9095
Pascal Lafourcade 0001	15753
Jan P. Allebach	17399
Michael Gastpar	14537
Guo-Fong Hong	3766
Guohua Chen	17097
William Klieber	8734
Lanying Hu	7076
Ricardo Dahab	17214
Julien Audiffren	295
Nils H. Van Der Blij	10197
Hasan M. A. Islam	6439
Taobo Gao	1662
Weiwei Shen	6050
Mehrisadat Makki Alamdari	7860
Xingshuo Cheng	8542
Maristela Terto de Holanda	17505
Ester Gonzalez-Sosa	17779
Jurgen van Zundert	1129
Luheng Wang	7042
Keng-Pei Lin	10546
Nguyen Van Hieu	16376
Stefano Pelli	19627
Markus Miezal	5980
Amy Koike	15314
Thuyen V. Phan	5917
Yuh Yamashita	10281
Ibrahim Sefa	17839
Yuanguo Bi	1688
Dong Min Lee	6535
Useok Jeong	8010
Michihiko Minoh	7528
Jaeho Kim	11847
Syed Waqar Shah	2554
Hanrui Zhang	2678
Vasileios Alexandrou	4073
Xiaofeng Liao	6811
Cheol Seong Hwang	15844
Thanos G. Stavropoulos	19542
Ayça Ünlüer	6201
José Marcos Alonso	13444
Hao Jiang 0010	5264
Francisca López-Granados	19274
Hendrik J. Niemarkt	19023
Daesik Son	14186
André K. Sekunda	16296
Young-Bong Choi	856
Yasuo Kinouchi	15978
Wei-Tse Sun	6496
Tim Grube	2849
Maury A. Nussbaum	5696
Mukesh Kumar Rohil	10849
Luis Antonio Amezquita-Brooks	17471
Pere Ridao	6289
Ramesh Karri	2892
Richard Ribon Fletcher	3111
Sharul Kamal Abdul Rahim	8599
Béatrice Pesquet-Popescu	5078
Fubin Wang	8856
Lasse Thostrup	18002
Jaime R. de Moraes	9908
Fernando Magno Quintão Pereira	13489
Kun An	14076
Moisés R. N. Ribeiro	7036
Wen Xuan Tang	14754
Jiang Zhao	16539
Stefan Gerhardt	11587
Xu Chen	17134
Atul Sandur	18262
Kuo Wang	12562
